id;text;sber;vtb;gazprom;alfabank;raiffeisen;rshb;company
18036;договор банковского счета бланк сбербанк  #договор;0;NULL;NULL;NULL;NULL;NULL;NULL
605;ММК сообщил акционерам о значительном снижении EBITDA в 2022г, не раскрыв абсолю;NULL;NULL;NULL;NULL;NULL;NULL;0
15619;RT @svaluev: Вчера у жены банкомат @sberbank выдал чек "Запрошена некратная сумма", но пришла СМСка, что деньги выданы. Ну вот как так можн…;-1;NULL;NULL;NULL;NULL;NULL;NULL
16616;Законопроект о возможности направить ФНБ на поддержку долгосрочных сбережений гр;1;NULL;NULL;NULL;NULL;NULL;NULL
19742;ЕС ввел санкции против Сбербанка, БТВ и Россельхозбанка;-1;-1;NULL;NULL;NULL;-1;NULL
13422;Как оформить кредит в сбер банке;0;NULL;NULL;NULL;NULL;NULL;NULL
12396;Сбербанк россии взять кредит онега;0;NULL;NULL;NULL;NULL;NULL;NULL
12923;Поволжский Сбербанк проводит акцию для малого бизнеса;1;NULL;NULL;NULL;NULL;NULL;NULL
7194;Акции ВТБ выросли на 4,7% на фоне анонса публикации 5 апреля отчетности по РСБУ;NULL;0;NULL;NULL;NULL;NULL;NULL
7823;RT @CrokeAdiella: у альфабанка картинки для рекламы с шаттерстока, о оказывается;NULL;NULL;NULL;0;NULL;NULL;NULL
8583;беспроцентный кредит альфабанк;NULL;NULL;NULL;0;NULL;NULL;NULL
15141;#news Ъ: задолженность Газпромбанка ВЭБу будет конвертирована в акции;NULL;NULL;-1;NULL;NULL;NULL;NULL
910;ВТБ разместил 69,4% выпуска однодневных бондов серии КС-4-481 на 104,1 млрд рубл;NULL;0;NULL;NULL;NULL;NULL;NULL
10641;«ЛУКОЙЛ» продал итальянский нефтеперерабатывающий завод ISAB;NULL;NULL;NULL;NULL;NULL;NULL;0
8648;СМИ: ЕС может внести в санкционный список Сбербанк и ВТБ;-1;-1;NULL;NULL;NULL;NULL;NULL
7695;Только в #Сбербанке может быть #очередь за талоном на электронную очередь, который завис и не работает;-1;NULL;NULL;NULL;NULL;NULL;NULL
6375;Глава Сбербанка не ожидает в 2014 году "драматического" сокращения числа банков #news;0;NULL;NULL;NULL;NULL;NULL;NULL
10139;ВТБ разместил 48,7% выпуска однодневных бондов серии КС-4-483 на 73,1 млрд рубле;NULL;0;NULL;NULL;NULL;NULL;NULL
15993;«Газпром» сообщил о снижении экспорта в страны дальнего зарубежья на 31%;NULL;NULL;NULL;NULL;NULL;NULL;-1
17677;россельхозбанк уфа кредиты;NULL;NULL;NULL;NULL;NULL;0;NULL
1602;Россельхозбанк поддержит Госпрограммы развития АПК на 2,5 трлн рублей.Это объём кредитов, выданных Россельхозбанком на 1 июля в рамках реал;NULL;NULL;NULL;NULL;NULL;0;NULL
6152;RT @rgrus: ВТБ 24 прекратил прием платежей за визы США;NULL;-1;NULL;NULL;NULL;NULL;NULL
11535;"Ключевые риски ""Аэрофлота"" - давление нерыночных факторов";NULL;NULL;NULL;NULL;NULL;NULL;-1
9308;Сбербанк предоставил своим клиентам возможность самостоятельной регистрации в Сбербанк Онлайн;1;NULL;NULL;NULL;NULL;NULL;NULL
18479;dk12k: услышал краем уха, что сбер купил какой-то швейцарский банк dk12k: теперь там тоже будут очереди и бабушки?;-1;NULL;NULL;NULL;NULL;NULL;NULL
13815;кредитный отдел сбербанк иркутск ленина;0;NULL;NULL;NULL;NULL;NULL;NULL
13126;Сбербанк, мтс, спортмастер СПАСИБО &lt,3;1;NULL;NULL;NULL;NULL;NULL;NULL
2768;@mint_muffin @CaptainLLL меня тоже не поздравили. и сбербанк не поздравил. ублюдки :с;-1;NULL;NULL;NULL;NULL;NULL;NULL
10021;"Прибыль ""Сбербанка"" в 2023 году может достичь 1,4-1,5 трлн рублей";1;NULL;NULL;NULL;NULL;NULL;NULL
8566;RT @hyfolamixoqy: альфа банк карта виза классик;NULL;NULL;NULL;0;NULL;NULL;NULL
2052;ВТБ открыл представительство в Иране;NULL;1;NULL;NULL;NULL;NULL;NULL
10108;Русгидро и Сбербанк будут совместно строить объекты электроэнергетики на Дальнем Востоке;0;NULL;NULL;NULL;NULL;NULL;NULL
2818;«НОВАТЭК» усовершенствовал свою технологию сжижения газа;NULL;NULL;NULL;NULL;NULL;NULL;0
4490;Месяц продаж ипотечных кредитов от Алтайского филиала Россельхозбанка;NULL;NULL;NULL;NULL;NULL;0;NULL
8826;Поволжский Сбербанк намерен получить в собственность многоэтажку на площади Урицкого;0;NULL;NULL;NULL;NULL;NULL;NULL
12898;взять кредит в втб 24 в мончегорске;NULL;0;NULL;NULL;NULL;NULL;NULL
12370;сбербанк досрочное погашение потребительского кредита;0;NULL;NULL;NULL;NULL;NULL;NULL
17082;"НОВАТЭК ПОДАЛ ЗАЯВКУ НА УЧАСТИЕ В ОТБОРЕ ПОКУПАТЕЛЯ ДОЛИ В ""САХАЛИНСКОЙ ЭНЕРГИИ""";NULL;NULL;NULL;NULL;NULL;NULL;0
8927;ЛУКОЙЛ договорился о продаже НПЗ в Италии с G.O.I. Energy, сформировавшей партне;NULL;NULL;NULL;NULL;NULL;NULL;0
8170;@cameo1over Укажите, пожалуйста, нам на social@alfabank.ru номер карты, когда и в какой офис подходили. Попробуем выяснить, как все было.;NULL;NULL;NULL;0;NULL;NULL;NULL
19185;Ставки кредитования сбербанк россии;0;NULL;NULL;NULL;NULL;NULL;NULL
6105;15 января на свалке в Ижевске нашли кучу документов, содержащих секретную информацию о клиентах «Сбербанка»....;-1;NULL;NULL;NULL;NULL;NULL;NULL
9740;Сбербанк России обеспечивает эквайринг билетных офисов Зимних Игр 2014 года в г. Сочи;0;NULL;NULL;NULL;NULL;NULL;NULL
10665;Взять кредит в альфа банке саратов;NULL;NULL;NULL;0;NULL;NULL;NULL
15249;Взять кредит в омске в россельхозбанке;NULL;NULL;NULL;NULL;NULL;0;NULL
2750;ЛУКОЙЛ закрыл сделку по покупке «дочки» Shell;NULL;NULL;NULL;NULL;NULL;NULL;1
5260;ЕС начал публикацию в официальном журнале 13-й санкционного пакета против РФ;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2945;Ну,спасибо Украина! ЖОПА!!! FTSE может исключить Сбербанк и ВТБ из индексов из-за санкций Запада  с помощью @banki_ru;-1;-1;NULL;NULL;NULL;NULL;NULL
18202;ВТБ разместит 24 апреля однодневные бонды серии КС-4-447 на 100 млрд руб. по цен;NULL;0;NULL;NULL;NULL;NULL;NULL
17493;@alfa_bank у вас какие то проблемы сейчас с альфа мобайлом и альфа кликом?;NULL;NULL;NULL;-1;NULL;NULL;NULL
10605;Одно из российских изданий 7 августа опубликовало что из-за ввода международных санкций Газпромбанк и Россельфозбанк были вынуждены просить;NULL;NULL;-1;NULL;NULL;NULL;NULL
1123;RT @Aloiza2: кредитная карта газпромбанка аэрофлот;NULL;NULL;0;NULL;NULL;NULL;NULL
12744;ВТБ размещает однодневные облигации на 100 млрд рублей с доходностью 7,37% годовых;NULL;0;NULL;NULL;NULL;NULL;NULL
18101;RT @lifenews_ru: Клиент "Альфа-банка" в Челябинске неожиданно "получил" на счет 10 триллионов рублей @AlfabankBY;NULL;NULL;NULL;-1;NULL;NULL;NULL
2118;visa #mastercard #втб Visa и MasterCard не намерены блокировать карты ВТБ, Банка ...;NULL;0;NULL;NULL;NULL;NULL;NULL
9084;ипотека втб 24 условия отзывы  #все;NULL;0;NULL;NULL;NULL;NULL;NULL
2087;кредит в стерлитамаке сбербанк;0;NULL;NULL;NULL;NULL;NULL;NULL
12974;Кто брал ипотечный кредит в газпромбанке;NULL;NULL;0;NULL;NULL;NULL;NULL
10420;кредит банк альфа банк процентная ставка;NULL;NULL;NULL;0;NULL;NULL;NULL
4074;Взять кредит онлайн быстро сбербанк;0;NULL;NULL;NULL;NULL;NULL;NULL
17914;ВТБ разместит 25 января однодневные бонды серии КС-4-387 на 150 млрд руб. по цен;NULL;0;NULL;NULL;NULL;NULL;NULL
